timestamp,SYN_BENCH,SYN_ORBIT,SYN_CEDAR,SYN_HARBOR,SYN_RIDGE
2025-12-24 10:30:00,103.706917,53.955348,77.133628,37.251248,58.498295
2025-12-24 11:30:00,104.018842,54.141955,77.435234,37.413771,58.780057
2025-12-24 12:30:00,103.810892,54.017550,77.234164,37.305422,58.592215
2025-12-24 13:30:00,104.174805,54.235258,77.586037,37.495032,58.920937
2025-12-24 14:30:00,104.070830,54.173056,77.485502,37.440858,58.827017
2025-12-24 15:30:00,103.975119,54.088822,77.334904,37.361562,58.700341
2025-12-25 09:30:00,103.713863,53.717445,76.790698,37.242634,58.460609
2025-12-25 10:30:00,103.922258,53.841600,76.991418,37.351283,58.648947
2025-12-25 11:30:00,104.234852,54.027834,77.292498,37.514256,58.931454
2025-12-25 12:30:00,104.026456,53.903678,77.091778,37.405607,58.743116
2025-12-25 13:30:00,104.391149,54.120951,77.443038,37.595743,59.072708
2025-12-25 14:30:00,104.286951,54.058873,77.342678,37.541418,58.978539
2025-12-25 15:30:00,104.197960,53.980768,77.200034,37.465147,58.855727
2025-12-26 09:30:00,103.925370,53.579756,76.639681,37.307016,58.593131
2025-12-26 10:30:00,104.134199,53.703606,76.840026,37.415862,58.781909
2025-12-26 11:30:00,104.447443,53.889382,77.140544,37.579131,59.065077
2025-12-26 12:30:00,104.238614,53.765531,76.940199,37.470285,58.876298
2025-12-26 13:30:00,104.604065,53.982269,77.290803,37.660765,59.206660
2025-12-26 14:30:00,104.499651,53.920344,77.190630,37.606342,59.112271
2025-12-26 15:30:00,104.414726,53.847962,77.055770,37.533103,58.993153
2025-12-29 09:30:00,104.131396,53.424678,76.484501,37.333661,58.706116
2025-12-29 10:30:00,104.340643,53.548181,76.684459,37.442594,58.895270
2025-12-29 11:30:00,104.654512,53.733436,76.984396,37.605992,59.179002
2025-12-29 12:30:00,104.445266,53.609933,76.784438,37.497060,58.989847
2025-12-29 13:30:00,104.811447,53.826063,77.134365,37.687692,59.320867
2025-12-29 14:30:00,104.706824,53.764312,77.034386,37.633226,59.226290
2025-12-29 15:30:00,104.623124,53.697082,76.906975,37.562968,59.110646
2025-12-30 09:30:00,104.329858,53.259446,76.330201,37.321798,58.797908
2025-12-30 10:30:00,104.539500,53.382577,76.529773,37.430705,58.987368
2025-12-30 11:30:00,104.853963,53.567274,76.829131,37.594064,59.271559
2025-12-30 12:30:00,104.644321,53.444143,76.629559,37.485158,59.082099
2025-12-30 13:30:00,105.011194,53.659622,76.978810,37.675744,59.413655
2025-12-30 14:30:00,104.906373,53.598057,76.879024,37.621291,59.318925
2025-12-30 15:30:00,104.820989,53.535261,76.758576,37.553912,59.206486
2025-12-31 09:30:00,104.518708,53.091511,76.181773,37.272314,58.867126
2025-12-31 10:30:00,104.728721,53.214261,76.380974,37.381083,59.056819
2025-12-31 11:30:00,105.043740,53.398387,76.679774,37.544238,59.341360
2025-12-31 12:30:00,104.833727,53.275637,76.480574,37.435468,59.151666
2025-12-31 13:30:00,105.201249,53.490450,76.829174,37.625815,59.483630
2025-12-31 14:30:00,105.096243,53.429075,76.729574,37.571430,59.388783
2025-12-31 15:30:00,105.006308,53.369877,76.615460,37.506771,59.279237
2026-01-01 09:30:00,104.695975,52.928319,76.044061,37.187704,58.912690
2026-01-01 10:30:00,104.906330,53.050699,76.242915,37.296234,59.102539
2026-01-01 11:30:00,105.221861,53.234267,76.541197,37.459028,59.387312
2026-01-01 12:30:00,105.011507,53.111888,76.342342,37.350499,59.197464
2026-01-01 13:30:00,105.379627,53.326052,76.690337,37.540425,59.529699
2026-01-01 14:30:00,105.274450,53.264862,76.590910,37.486161,59.434775
2026-01-01 15:30:00,105.177264,53.208327,76.482375,37.424010,59.327768
2026-01-02 09:30:00,104.859798,52.777113,75.921661,37.071954,58.933839
2026-01-02 10:30:00,105.070463,52.899146,76.120207,37.180152,59.123763
2026-01-02 11:30:00,105.386460,53.082196,76.418026,37.342449,59.408649
2026-01-02 12:30:00,105.175795,52.960163,76.219480,37.234251,59.218725
2026-01-02 13:30:00,105.544458,53.173721,76.566936,37.423597,59.551092
2026-01-02 14:30:00,105.439126,53.112704,76.467663,37.369498,59.456130
2026-01-02 15:30:00,105.332263,53.057832,76.363843,37.309597,59.351276
2026-01-05 09:30:00,105.008467,52.644738,75.818843,36.930338,58.930139
2026-01-05 10:30:00,105.219407,52.766466,76.017130,37.038127,59.120057
2026-01-05 11:30:00,105.535817,52.949058,76.314559,37.199812,59.404933
2026-01-05 12:30:00,105.324877,52.827330,76.116273,37.092022,59.215016
2026-01-05 13:30:00,105.694022,53.040354,76.463274,37.280654,59.547372
2026-01-05 14:30:00,105.588552,52.979490,76.364131,37.226759,59.452413
2026-01-05 15:30:00,105.469961,52.925241,76.264071,37.168805,59.349292
2026-01-06 09:30:00,105.140457,52.537476,75.739470,36.769162,58.901496
2026-01-06 10:30:00,105.351636,52.658955,75.937555,36.876485,59.091325
2026-01-06 11:30:00,105.668403,52.841173,76.234684,37.037470,59.376069
2026-01-06 12:30:00,105.457225,52.719694,76.036598,36.930147,59.186240
2026-01-06 13:30:00,105.826787,52.932282,76.383249,37.117962,59.518442
2026-01-06 14:30:00,105.721198,52.871543,76.284206,37.064301,59.423527
2026-01-06 15:30:00,105.589292,52.816866,76.186876,37.007955,59.321699
2026-01-07 09:30:00,105.254471,52.460903,75.686933,36.595474,58.848153
2026-01-07 10:30:00,105.465850,52.582201,75.884886,36.702293,59.037813
2026-01-07 11:30:00,105.782919,52.764148,76.181815,36.862521,59.322303
2026-01-07 12:30:00,105.571540,52.642850,75.983862,36.755702,59.132643
2026-01-07 13:30:00,105.941453,52.855122,76.330279,36.942635,59.464548
2026-01-07 14:30:00,105.835763,52.794473,76.231303,36.889226,59.369718
2026-01-07 15:30:00,105.689481,52.738330,76.135624,36.834122,59.268725
2026-01-08 09:30:00,105.349474,52.419764,75.664098,36.416743,58.770690
2026-01-08 10:30:00,105.561014,52.540961,75.861993,36.523042,58.960101
2026-01-08 11:30:00,105.878324,52.722757,76.158834,36.682490,59.244218
2026-01-08 12:30:00,105.666784,52.601559,75.960940,36.576191,59.054807
2026-01-08 13:30:00,106.036979,52.813655,76.307255,36.762214,59.386276
2026-01-08 14:30:00,105.931209,52.753056,76.208308,36.709065,59.291570
2026-01-08 15:30:00,105.770065,52.694450,76.113166,36.654813,59.190945
2026-01-09 09:30:00,105.424722,52.417874,75.673253,36.240543,58.670010
2026-01-09 10:30:00,105.636383,52.539059,75.871169,36.346328,58.859096
2026-01-09 11:30:00,105.953876,52.720837,76.168044,36.505006,59.142724
2026-01-09 12:30:00,105.742214,52.599652,75.970128,36.399221,58.953639
2026-01-09 13:30:00,106.112622,52.811725,76.316482,36.584345,59.284539
2026-01-09 14:30:00,106.006791,52.751133,76.217524,36.531453,59.189996
2026-01-09 15:30:00,105.830894,52.689128,76.121794,36.477648,59.089268
2026-01-12 09:30:00,105.479794,52.458045,75.716073,36.074248,58.547327
2026-01-12 10:30:00,105.691538,52.579313,75.914097,36.179548,58.736015
2026-01-12 11:30:00,106.009154,52.761215,76.211134,36.337496,59.019046
2026-01-12 12:30:00,105.797410,52.639947,76.013109,36.232197,58.830359
2026-01-12 13:30:00,106.167962,52.852166,76.359652,36.416471,59.160562
2026-01-12 14:30:00,106.062090,52.791532,76.260640,36.363821,59.066218
2026-01-12 15:30:00,105.872143,52.725277,76.163207,36.310051,58.964922
2026-01-13 09:30:00,105.514612,52.542023,75.793595,35.924751,58.404143
2026-01-13 10:30:00,105.726400,52.663474,75.991815,36.029612,58.592365
2026-01-13 11:30:00,106.044083,52.845650,76.289145,36.186903,58.874698
2026-01-13 12:30:00,105.832295,52.724199,76.090925,36.082042,58.686476
2026-01-13 13:30:00,106.202925,52.936738,76.437810,36.265549,59.015865
2026-01-13 14:30:00,106.097031,52.876013,76.338700,36.213118,58.921754
2026-01-13 15:30:00,105.894301,52.804758,76.238477,36.158969,58.819434
2026-01-14 09:30:00,105.529457,52.670457,75.906198,35.798216,58.242225
2026-01-14 10:30:00,105.741253,52.792193,76.104703,35.902705,58.429919
2026-01-14 11:30:00,106.058948,52.974795,76.402461,36.059438,58.711461
2026-01-14 12:30:00,105.847151,52.853060,76.203956,35.954949,58.523767
2026-01-14 13:30:00,106.217795,53.066097,76.551339,36.137805,58.852232
2026-01-14 14:30:00,106.111897,53.005229,76.452087,36.085560,58.758385
2026-01-14 15:30:00,105.898166,52.928346,76.348033,36.030621,58.654605
2026-01-15 09:30:00,105.524975,52.842881,76.053599,35.699878,58.063575
2026-01-15 10:30:00,105.736745,52.965001,76.252477,35.804076,58.250687
2026-01-15 11:30:00,106.054399,53.148181,76.550795,35.960372,58.531355
2026-01-15 12:30:00,105.842630,53.026061,76.351916,35.856175,58.344243
2026-01-15 13:30:00,106.213227,53.239771,76.699953,36.038521,58.671689
2026-01-15 14:30:00,106.107342,53.178711,76.600514,35.986422,58.578133
2026-01-15 15:30:00,105.884834,53.095704,76.491656,35.930292,58.472478
2026-01-16 09:30:00,105.502178,53.057710,76.234849,35.633872,57.870400
2026-01-16 10:30:00,105.713890,53.180313,76.434187,35.737872,58.056881
2026-01-16 11:30:00,106.031457,53.364216,76.733194,35.893873,58.336603
2026-01-16 12:30:00,105.819745,53.241614,76.533856,35.789872,58.150122
2026-01-16 13:30:00,106.190240,53.456168,76.882697,35.971873,58.476464
2026-01-16 14:30:00,106.084385,53.394867,76.783028,35.919873,58.383223
2026-01-16 15:30:00,105.855674,53.305390,76.668476,35.862165,58.275309
2026-01-19 09:30:00,105.462435,53.312271,76.448349,35.603113,57.665078
2026-01-19 10:30:00,105.674059,53.435447,76.648230,35.707018,57.850887
2026-01-19 11:30:00,105.991496,53.620211,76.948050,35.862875,58.129602
2026-01-19 12:30:00,105.779872,53.497035,76.748170,35.758970,57.943792
2026-01-19 13:30:00,106.150215,53.712593,77.097960,35.940804,58.268959
2026-01-19 14:30:00,106.044402,53.651005,76.998020,35.888851,58.176054
2026-01-19 15:30:00,105.812311,53.554869,76.876985,35.829198,58.065530
2026-01-20 09:30:00,105.407450,53.602837,76.691875,35.609211,57.450117
2026-01-20 10:30:00,105.618963,53.726671,76.892374,35.713127,57.635223
2026-01-20 11:30:00,105.936233,53.912420,77.193123,35.869000,57.912883
2026-01-20 12:30:00,105.724720,53.788587,76.992624,35.765085,57.727776
2026-01-20 13:30:00,106.094868,54.005295,77.343497,35.946937,58.051712
2026-01-20 14:30:00,105.989111,53.943379,77.243248,35.894979,57.959159
2026-01-20 15:30:00,105.756593,53.840562,77.115057,35.833035,57.845711
2026-01-21 09:30:00,105.339243,53.924701,76.962602,35.652422,57.228126
2026-01-21 10:30:00,105.550625,54.049264,77.163790,35.756457,57.412506
2026-01-21 11:30:00,105.867696,54.236109,77.465572,35.912508,57.689075
2026-01-21 12:30:00,105.656315,54.111546,77.264384,35.808474,57.504695
2026-01-21 13:30:00,106.026232,54.329531,77.616463,35.990534,57.827359
2026-01-21 14:30:00,105.920541,54.267249,77.515869,35.938517,57.735169
2026-01-21 15:30:00,105.690563,54.157898,77.379982,35.873965,57.618527
2026-01-22 09:30:00,105.260111,54.272258,77.257156,35.731643,57.001775
2026-01-22 10:30:00,105.471344,54.397611,77.459094,35.835901,57.185412
2026-01-22 11:30:00,105.788193,54.585641,77.762002,35.992288,57.460868
2026-01-22 12:30:00,105.576960,54.460288,77.560064,35.888030,57.277231
2026-01-22 13:30:00,105.946618,54.679656,77.913455,36.070481,57.598597
2026-01-22 14:30:00,105.841001,54.616980,77.812486,36.018352,57.506778
2026-01-22 15:30:00,105.616423,54.501414,77.668501,35.950909,57.386713
2026-01-23 09:30:00,105.172586,54.639129,77.571662,35.844438,56.773755
2026-01-23 10:30:00,105.383659,54.765318,77.774402,35.949017,56.956645
2026-01-23 11:30:00,105.700269,54.954602,78.078512,36.105884,57.230980
2026-01-23 12:30:00,105.489196,54.828413,77.875772,36.001306,57.048090
2026-01-23 13:30:00,105.858573,55.049244,78.230566,36.184318,57.368147
2026-01-23 14:30:00,105.753037,54.986149,78.129197,36.132029,57.276702
2026-01-23 15:30:00,105.536499,54.864856,77.976866,36.061448,57.153033
2026-01-26 09:30:00,105.079392,55.018299,77.901810,35.987104,56.546751
2026-01-26 10:30:00,105.290298,55.145354,78.105392,36.092089,56.728896
2026-01-26 11:30:00,105.606658,55.335936,78.410766,36.249567,57.002113
2026-01-26 12:30:00,105.395752,55.208881,78.207183,36.144582,56.819969
2026-01-26 13:30:00,105.764838,55.431227,78.563452,36.328306,57.138722
2026-01-26 14:30:00,105.659385,55.367700,78.461661,36.275814,57.047650
2026-01-26 15:30:00,105.453202,55.241327,78.300897,36.201895,56.920242
2026-01-27 09:30:00,104.983389,55.402286,78.242931,36.154774,56.323402
2026-01-27 10:30:00,105.194127,55.530220,78.447385,36.260239,56.504813
2026-01-27 11:30:00,105.510234,55.722121,78.754066,36.418437,56.776930
2026-01-27 12:30:00,105.299496,55.594187,78.549612,36.312972,56.595519
2026-01-27 13:30:00,105.668288,55.818072,78.907406,36.497536,56.912989
2026-01-27 14:30:00,105.562919,55.754105,78.805179,36.444804,56.822283
2026-01-27 15:30:00,105.368989,55.623449,78.636058,36.367393,56.691051
2026-01-28 09:30:00,104.887520,55.783342,78.590084,36.341569,56.106270
2026-01-28 10:30:00,105.098092,55.912150,78.795425,36.447570,56.286968
2026-01-28 11:30:00,105.413951,56.105362,79.103438,36.606571,56.558015
2026-01-28 12:30:00,105.203379,55.976554,78.898096,36.500570,56.377317
2026-01-28 13:30:00,105.571881,56.201968,79.257444,36.686072,56.693538
2026-01-28 14:30:00,105.466594,56.137564,79.154773,36.633072,56.603189
2026-01-28 15:30:00,105.286325,56.003551,78.977538,36.552072,56.468093
2026-01-29 09:30:00,104.794749,56.153656,78.938143,36.540784,55.897816
2026-01-29 10:30:00,105.005164,56.283316,79.144376,36.647357,56.077829
2026-01-29 11:30:00,105.320787,56.477806,79.453726,36.807216,56.347848
2026-01-29 12:30:00,105.110372,56.348146,79.247493,36.700643,56.167835
2026-01-29 13:30:00,105.478598,56.575051,79.608400,36.887146,56.482857
2026-01-29 14:30:00,105.373391,56.510221,79.505284,36.833859,56.392851
2026-01-29 15:30:00,105.207644,56.373885,79.320344,36.749233,56.253899
2026-01-30 09:30:00,104.708006,56.505596,79.281910,36.745122,55.700370
2026-01-30 10:30:00,104.918277,56.636068,79.489024,36.852281,55.879732
2026-01-30 11:30:00,105.233683,56.831776,79.799696,37.013021,56.148777
2026-01-30 12:30:00,105.023412,56.701304,79.592581,36.905861,55.969414
2026-01-30 13:30:00,105.391386,56.929630,79.955032,37.093390,56.283299
2026-01-30 14:30:00,105.286251,56.864394,79.851475,37.039811,56.193617
2026-01-30 15:30:00,105.135311,56.726848,79.659398,36.951584,56.050862
2026-02-02 09:30:00,104.630129,56.831938,79.616211,36.946958,55.516104
2026-02-02 10:30:00,104.840272,56.963165,79.824184,37.054698,55.694860
2026-02-02 11:30:00,105.155487,57.160005,80.136144,37.216307,55.962994
2026-02-02 12:30:00,104.945344,57.028778,79.928171,37.108568,55.784238
2026-02-02 13:30:00,105.313094,57.258426,80.292124,37.297111,56.097061
2026-02-02 14:30:00,105.208023,57.192812,80.188137,37.243242,56.007683
2026-02-02 15:30:00,105.071591,57.055219,79.989643,37.151510,55.861222
2026-02-03 09:30:00,104.563803,57.126103,79.936017,37.138647,55.347019
2026-02-03 10:30:00,104.773840,57.258014,80.144813,37.246937,55.525217
2026-02-03 11:30:00,105.088896,57.455880,80.458007,37.409372,55.792515
2026-02-03 12:30:00,104.878858,57.323969,80.249211,37.301082,55.614317
2026-02-03 13:30:00,105.246424,57.554813,80.614604,37.490590,55.926164
2026-02-03 14:30:00,105.141405,57.488857,80.510206,37.436445,55.837065
2026-02-03 15:30:00,105.018606,57.352392,80.306154,37.341373,55.687037
2026-02-04 09:30:00,104.511511,57.382386,80.236551,37.312837,55.194919
2026-02-04 10:30:00,104.721467,57.514895,80.446122,37.421628,55.372615
2026-02-04 11:30:00,105.036402,57.713659,80.760478,37.584813,55.639160
2026-02-04 12:30:00,104.826446,57.581150,80.550907,37.476023,55.461464
2026-02-04 13:30:00,105.193870,57.813040,80.917657,37.666405,55.772433
2026-02-04 14:30:00,105.088891,57.746786,80.812871,37.612010,55.683584
2026-02-04 15:30:00,104.978315,57.612598,80.604240,37.513832,55.530169
2026-02-05 09:30:00,104.475484,57.596151,80.513398,37.462797,55.061400
2026-02-05 10:30:00,104.685389,57.729163,80.723685,37.572018,55.238655
2026-02-05 11:30:00,105.000247,57.928680,81.039115,37.735848,55.504538
2026-02-05 12:30:00,104.790342,57.795669,80.828828,37.626628,55.327283
2026-02-05 13:30:00,105.157675,58.028439,81.196830,37.817763,55.637480
2026-02-05 14:30:00,105.052723,57.961933,81.091687,37.763153,55.548852
2026-02-05 15:30:00,104.952477,57.831112,80.879561,37.662168,55.392264
2026-02-06 09:30:00,104.457661,57.764004,80.762613,37.582727,54.947835
2026-02-06 10:30:00,104.667546,57.897415,80.973546,37.692291,55.124714
2026-02-06 11:30:00,104.982374,58.097530,81.289946,37.856637,55.390033
2026-02-06 12:30:00,104.772489,57.964120,81.079013,37.747073,55.213154
2026-02-06 13:30:00,105.139788,58.197587,81.448146,37.938810,55.522692
2026-02-06 14:30:00,105.034845,58.130882,81.342680,37.884028,55.434253
2026-02-06 15:30:00,104.942632,58.004421,81.128223,37.780598,55.274743
2026-02-09 09:30:00,104.459645,57.883920,80.980814,37.668038,54.855363
2026-02-09 10:30:00,104.669545,58.017619,81.192316,37.777845,55.031935
2026-02-09 11:30:00,104.984395,58.218169,81.509569,37.942556,55.296793
2026-02-09 12:30:00,104.774495,58.084469,81.298067,37.832749,55.120221
2026-02-09 13:30:00,105.141820,58.318444,81.668195,38.024911,55.429222
2026-02-09 14:30:00,105.036870,58.251594,81.562444,37.970008,55.340936
2026-02-09 15:30:00,104.950074,58.130353,81.346876,37.864548,55.178785
2026-02-10 09:30:00,104.482680,57.955318,81.165270,37.715578,54.784881
2026-02-10 10:30:00,104.692631,58.089196,81.377255,37.825519,54.961218
2026-02-10 11:30:00,105.007559,58.290015,81.695233,37.990432,55.225724
2026-02-10 12:30:00,104.797607,58.156136,81.483248,37.880490,55.049387
2026-02-10 13:30:00,105.165023,58.390424,81.854222,38.072888,55.357977
2026-02-10 14:30:00,105.060047,58.323484,81.748229,38.017917,55.269808
2026-02-10 15:30:00,104.975838,58.208165,81.532796,37.910888,55.105324
2026-02-11 09:30:00,104.527625,57.979090,81.313965,37.723792,54.737039
2026-02-11 10:30:00,104.737667,58.113039,81.526343,37.833755,54.913215
2026-02-11 11:30:00,105.052729,58.313962,81.844911,37.998698,55.177479
2026-02-11 12:30:00,104.842687,58.180013,81.632533,37.888736,55.001303
2026-02-11 13:30:00,105.210260,58.414424,82.004194,38.081170,55.309611
2026-02-11 14:30:00,105.105239,58.347449,81.898005,38.026189,55.221523
2026-02-11 15:30:00,105.020683,58.238571,81.683953,37.918081,55.055040
2026-02-12 09:30:00,104.594943,57.957572,81.425656,37.692805,54.712230
2026-02-12 10:30:00,104.805113,58.091487,81.638334,37.802676,54.888321
2026-02-12 11:30:00,105.120368,58.292358,81.957350,37.967481,55.152457
2026-02-12 12:30:00,104.910198,58.158444,81.744673,37.857611,54.976366
2026-02-12 13:30:00,105.277996,58.392794,82.116859,38.049884,55.284525
2026-02-12 14:30:00,105.172911,58.325837,82.010520,37.994948,55.196479
2026-02-12 15:30:00,105.085080,58.223719,81.799067,37.886274,55.028353
2026-02-13 09:30:00,104.684688,57.894457,81.499904,37.624412,54.710595
2026-02-13 10:30:00,104.895027,58.028241,81.712786,37.734082,54.886677
2026-02-13 11:30:00,105.210535,58.228918,82.032109,37.898587,55.150799
2026-02-13 12:30:00,105.000196,58.095134,81.819227,37.788917,54.974717
2026-02-13 13:30:00,105.368288,58.329256,82.191770,37.980840,55.282860
2026-02-13 14:30:00,105.263119,58.262364,82.085329,37.926005,55.194819
2026-02-13 15:30:00,105.169207,58.167117,81.877636,37.817282,55.025421
